BookingID,CustomerID,DriverID,CabID,BookingDate,PickupLocation,DropoffLocation,TripStart,TripEnd,DistanceKM,Fare,Status
1934,189,43,14,2025-07-15 17:27:49,Mall,Station,2025-07-15 17:40:49,,13.65,199.64,Ongoing
1935,264,44,5,2025-04-19 09:32:42,Hotel,University,2025-04-19 09:37:42,2025-04-19 10:24:42,23.71,318.6,Completed
1936,143,31,27,2025-06-14 12:45:59,Station,Market,2025-06-14 13:07:59,2025-06-14 13:56:59,24.83,339.56,Completed
1937,384,31,27,2025-05-02 16:58:41,University,Office,2025-05-02 17:12:41,2025-05-02 17:21:41,4.59,64.61,Completed
1938,144,1,47,2025-05-11 13:36:37,Airport,University,2025-05-11 13:47:37,2025-05-11 14:19:37,16.24,211.5,Completed
1939,181,20,56,2025-08-29 06:25:11,Market,Mall,2025-08-29 06:47:11,2025-08-29 07:20:11,16.63,234.47,Completed
1940,385,8,45,2025-08-12 05:35:27,Station,Airport,2025-08-12 05:49:27,2025-08-12 06:32:27,21.66,301.11,Completed
1941,218,44,5,2025-08-14 00:17:09,Market,Airport,2025-08-14 00:24:09,,11.65,136.42,Cancelled
1942,391,44,5,2025-09-17 17:23:43,Station,Mall,2025-09-17 17:36:43,2025-09-17 18:08:43,16.02,193.26,Completed
1943,413,23,28,2025-06-26 03:36:46,Office,Market,2025-06-26 03:52:46,,11.42,122.14,Ongoing
1944,269,4,34,2025-08-17 15:14:05,Mall,Station,2025-08-17 15:24:05,,1.82,22.11,Cancelled
1945,420,15,54,2025-04-23 15:43:46,Station,Market,2025-04-23 16:11:46,2025-04-23 16:39:46,14.04,145.64,Completed
1946,466,19,17,2025-09-28 18:42:21,Market,University,2025-09-28 19:03:21,2025-09-28 19:41:21,19.29,193.66,Completed
1947,96,10,8,2025-09-14 10:31:12,Mall,Station,2025-09-14 10:56:12,,22.6,230.45,Cancelled
1948,54,10,8,2025-06-08 15:59:29,Hotel,Office,2025-06-08 16:07:29,2025-06-08 16:31:29,12.43,171.64,Completed
1949,107,6,34,2025-04-15 01:43:47,Airport,Station,2025-04-15 01:59:47,2025-04-15 02:34:47,17.97,183.46,Completed
1950,273,42,14,2025-04-30 13:47:57,University,Office,2025-04-30 14:02:57,,16.86,181.28,Cancelled
1951,109,25,53,2025-07-18 04:51:42,Office,Market,2025-07-18 05:00:42,2025-07-18 05:39:42,19.83,220.7,Completed
1952,394,30,50,2025-04-17 17:03:55,Office,Station,2025-04-17 17:19:55,2025-04-17 18:05:55,23.43,337.07,Completed
1953,188,36,14,2025-07-18 21:47:23,Mall,Hotel,2025-07-18 21:52:23,2025-07-18 22:41:23,24.6,350.91,Completed
1954,439,28,54,2025-08-03 17:13:26,University,Hotel,2025-08-03 17:41:26,2025-08-03 18:11:26,15.4,183.68,Completed
1955,260,21,22,2025-09-14 10:51:22,University,Airport,2025-09-14 11:20:22,2025-09-14 11:48:22,14.28,210.82,Completed
1956,372,22,55,2025-08-23 05:27:13,Airport,Market,2025-08-23 05:50:13,,13.69,183.09,Cancelled
1957,162,24,34,2025-10-02 00:19:23,Airport,Hotel,2025-10-02 00:40:23,2025-10-02 00:59:23,9.76,97.86,Completed
1958,23,11,34,2025-08-12 23:10:33,Hotel,University,2025-08-12 23:35:33,2025-08-13 00:07:33,16.4,184.35,Completed
1959,146,49,12,2025-07-17 07:22:18,Airport,University,2025-07-17 07:34:18,,1.87,19.0,Cancelled
1960,162,32,35,2025-06-30 09:13:39,Airport,Hotel,2025-06-30 09:29:39,2025-06-30 09:34:39,2.83,36.33,Completed
1961,53,22,55,2025-09-03 02:17:13,Station,Airport,2025-09-03 02:42:13,2025-09-03 03:11:13,14.65,174.68,Completed
1962,425,49,12,2025-04-24 07:09:21,Mall,University,2025-04-24 07:17:21,2025-04-24 07:54:21,18.96,202.81,Completed
1963,395,36,14,2025-09-16 04:48:10,Station,Market,2025-09-16 04:59:10,2025-09-16 05:23:10,12.41,136.0,Completed
1964,128,38,56,2025-06-24 06:51:35,Office,Mall,2025-06-24 07:11:35,2025-06-24 07:46:35,17.92,181.84,Completed
1965,373,37,50,2025-08-18 02:28:25,Office,University,2025-08-18 02:43:25,2025-08-18 03:11:25,14.36,177.12,Completed
1966,480,31,27,2025-09-19 15:47:17,Market,Mall,2025-09-19 15:58:17,,5.36,76.86,Ongoing
1967,369,13,17,2025-07-01 09:00:25,University,Station,2025-07-01 09:17:25,2025-07-01 09:45:25,14.29,176.23,Completed
1968,40,47,58,2025-08-09 11:37:40,Mall,Station,2025-08-09 12:06:40,2025-08-09 12:28:40,11.37,122.32,Completed
1969,147,46,11,2025-08-26 20:25:12,Mall,Office,2025-08-26 20:50:12,2025-08-26 21:09:12,9.55,104.8,Completed
1970,357,26,42,2025-10-06 21:38:51,Office,Airport,2025-10-06 21:44:51,2025-10-06 22:20:51,18.2,210.26,Completed
1971,24,25,53,2025-06-20 05:17:27,Airport,Station,2025-06-20 05:25:27,2025-06-20 05:37:27,6.21,68.85,Completed
1972,446,25,53,2025-07-23 21:34:53,Station,Mall,2025-07-23 21:40:53,,17.89,186.01,Ongoing
1973,475,6,34,2025-06-12 11:48:49,Mall,University,2025-06-12 12:15:49,2025-06-12 12:52:49,18.68,259.97,Completed
1974,205,48,60,2025-09-11 20:55:32,University,Mall,2025-09-11 21:17:32,2025-09-11 21:26:32,4.52,51.18,Completed
1975,366,23,28,2025-04-27 13:39:44,University,Hotel,2025-04-27 13:50:44,,21.13,223.66,Cancelled
1976,402,47,58,2025-06-15 02:08:34,University,Office,2025-06-15 02:29:34,,12.64,131.82,Cancelled
1977,285,6,34,2025-04-21 14:46:38,University,Office,2025-04-21 15:16:38,2025-04-21 15:47:38,15.75,198.55,Completed
1978,324,35,39,2025-06-03 06:53:32,Hotel,Mall,2025-06-03 07:11:32,2025-06-03 07:45:32,17.09,252.05,Completed
1979,384,48,60,2025-09-02 11:42:46,Airport,Market,2025-09-02 11:55:46,,9.93,146.86,Ongoing
1980,28,7,43,2025-09-28 13:28:53,Airport,Mall,2025-09-28 13:38:53,2025-09-28 14:06:53,14.23,193.68,Completed
1981,319,23,28,2025-05-26 12:32:31,Mall,Airport,2025-05-26 12:42:31,,21.46,312.43,Cancelled
1982,53,44,5,2025-07-26 14:15:57,Mall,Office,2025-07-26 14:44:57,2025-07-26 14:46:57,1.26,16.34,Completed
1983,285,5,31,2025-08-27 06:15:01,Mall,Office,2025-08-27 06:26:01,,19.88,283.0,Ongoing
1984,133,33,5,2025-06-03 19:01:41,Mall,Office,2025-06-03 19:31:41,2025-06-03 20:16:41,22.9,268.41,Completed
1985,198,42,14,2025-04-13 18:30:24,University,Station,2025-04-13 18:38:24,2025-04-13 18:44:24,3.17,33.27,Completed
1986,334,49,12,2025-05-21 03:12:10,Market,University,2025-05-21 03:33:10,2025-05-21 04:17:10,22.42,286.11,Completed
1987,311,38,56,2025-07-31 14:49:15,Market,Office,2025-07-31 15:09:15,2025-07-31 15:36:15,13.79,203.44,Completed
1988,28,4,34,2025-07-24 05:29:25,Mall,Station,2025-07-24 05:38:25,2025-07-24 06:22:25,22.0,256.02,Completed
1989,172,28,54,2025-06-24 00:38:38,Market,Mall,2025-06-24 00:47:38,2025-06-24 01:17:38,15.01,185.13,Completed
1990,134,33,5,2025-06-23 05:50:28,Market,University,2025-06-23 06:16:28,2025-06-23 06:35:28,9.92,109.19,Completed
1991,90,15,54,2025-09-04 10:18:07,Market,Hotel,2025-09-04 10:37:07,,2.79,37.32,Cancelled
1992,342,6,34,2025-04-11 11:19:07,Mall,Station,2025-04-11 11:38:07,2025-04-11 12:20:07,21.2,265.47,Completed
1993,392,19,17,2025-06-24 11:49:40,Market,University,2025-06-24 11:57:40,2025-06-24 12:38:40,20.67,229.02,Completed
1994,464,32,35,2025-07-09 14:44:00,Office,Station,2025-07-09 15:12:00,2025-07-09 15:27:00,7.69,110.84,Completed
1995,60,16,11,2025-07-01 06:31:08,Station,University,2025-07-01 07:00:08,2025-07-01 07:09:08,4.75,47.73,Completed
1996,463,39,58,2025-08-02 14:30:01,University,Airport,2025-08-02 14:54:01,2025-08-02 15:10:01,8.03,106.46,Completed
1997,489,15,54,2025-05-02 06:54:36,Mall,Market,2025-05-02 07:17:36,2025-05-02 08:04:36,23.51,318.43,Completed
1998,123,2,14,2025-07-22 04:28:22,Mall,University,2025-07-22 04:46:22,2025-07-22 05:30:22,22.16,227.5,Completed
1999,357,1,47,2025-06-25 03:23:54,Station,Office,2025-06-25 03:44:54,,16.91,237.7,Ongoing
2000,285,3,36,2025-07-18 21:52:12,Mall,University,2025-07-18 22:01:12,,23.14,312.8,Cancelled
2001,425,12,58,2025-08-12 12:02:34,Hotel,University,2025-08-12 12:22:34,,17.59,209.24,Cancelled
2002,191,27,19,2025-05-23 02:47:01,Station,Market,2025-05-23 03:08:01,2025-05-23 03:51:01,21.73,239.37,Completed
2003,469,15,54,2025-04-14 21:08:42,Office,Airport,2025-04-14 21:18:42,,2.61,36.9,Ongoing
2004,244,31,27,2025-05-15 02:26:55,Market,Station,2025-05-15 02:46:55,2025-05-15 03:31:55,22.6,327.85,Completed
2005,237,29,7,2025-08-14 11:59:29,Airport,Station,2025-08-14 12:23:29,2025-08-14 12:26:29,1.6,16.71,Completed
2006,369,11,34,2025-09-17 21:05:33,Airport,Hotel,2025-09-17 21:31:33,2025-09-17 21:39:33,4.15,45.43,Completed
2007,330,33,5,2025-04-30 01:20:44,Mall,Station,2025-04-30 01:40:44,2025-04-30 02:17:44,18.92,268.1,Completed
2008,333,42,14,2025-05-07 04:47:42,Hotel,Airport,2025-05-07 05:02:42,2025-05-07 05:11:42,4.96,50.18,Completed
2009,437,46,11,2025-09-22 07:53:02,Airport,Market,2025-09-22 08:18:02,2025-09-22 08:38:02,10.06,100.6,Completed
2010,104,10,8,2025-05-03 15:57:01,Station,Office,2025-05-03 16:02:01,2025-05-03 16:31:01,14.84,196.21,Completed
2011,403,2,14,2025-08-31 01:06:06,Hotel,University,2025-08-31 01:18:06,2025-08-31 01:45:06,13.96,177.54,Completed
2012,408,49,12,2025-06-13 08:33:48,Mall,University,2025-06-13 08:53:48,2025-06-13 08:59:48,3.2,38.71,Completed
2013,95,19,17,2025-08-11 18:04:06,Office,Airport,2025-08-11 18:23:06,2025-08-11 18:42:06,9.84,104.37,Completed
2014,499,13,17,2025-05-26 23:28:10,Office,Hotel,2025-05-26 23:41:10,,22.44,237.88,Cancelled
2015,462,38,56,2025-05-06 08:03:23,Airport,Hotel,2025-05-06 08:28:23,2025-05-06 08:44:23,8.03,92.21,Completed
2016,341,11,34,2025-07-26 15:42:58,Market,Station,2025-07-26 15:58:58,2025-07-26 16:03:58,2.61,31.2,Completed
2017,468,44,5,2025-08-01 00:26:07,University,Station,2025-08-01 00:31:07,2025-08-01 01:09:07,19.18,261.59,Completed
2018,408,1,47,2025-07-01 10:10:55,University,Station,2025-07-01 10:23:55,,2.71,29.33,Ongoing
2019,49,10,8,2025-09-30 10:56:29,Office,Market,2025-09-30 11:19:29,2025-09-30 12:08:29,24.67,330.82,Completed
2020,497,7,43,2025-06-02 12:08:51,Hotel,Airport,2025-06-02 12:38:51,2025-06-02 13:26:51,24.06,319.57,Completed
2021,187,38,56,2025-05-16 05:16:37,Mall,Station,2025-05-16 05:39:37,2025-05-16 06:23:37,22.2,286.69,Completed
2022,265,16,11,2025-07-21 05:14:17,Airport,Market,2025-07-21 05:23:17,2025-07-21 06:04:17,20.85,304.26,Completed
2023,471,42,14,2025-05-13 10:46:13,Market,University,2025-05-13 10:55:13,,21.45,273.85,Cancelled
2024,490,4,34,2025-05-28 08:08:11,Market,University,2025-05-28 08:27:11,2025-05-28 08:35:11,4.37,52.19,Completed
2025,388,49,12,2025-08-26 23:32:49,University,Hotel,2025-08-26 23:38:49,,14.96,172.37,Ongoing
2026,309,14,30,2025-09-11 17:26:15,Hotel,Office,2025-09-11 17:36:15,,20.73,224.21,Cancelled
2027,183,1,47,2025-09-28 03:19:26,Market,Airport,2025-09-28 03:48:26,2025-09-28 04:05:26,8.54,112.18,Completed
2028,427,13,17,2025-08-16 13:01:29,Station,Hotel,2025-08-16 13:15:29,,23.97,258.21,Cancelled
2029,397,11,34,2025-07-26 01:16:46,Station,Airport,2025-07-26 01:35:46,,1.16,12.5,Cancelled
2030,381,41,34,2025-07-13 13:41:19,Office,Market,2025-07-13 14:02:19,2025-07-13 14:05:19,1.6,18.51,Completed
2031,336,1,47,2025-04-23 03:11:13,Office,Hotel,2025-04-23 03:38:13,2025-04-23 04:19:13,20.54,244.56,Completed
2032,373,25,53,2025-10-03 10:13:11,Hotel,Airport,2025-10-03 10:21:11,,5.18,69.85,Ongoing
2033,395,25,53,2025-05-20 20:23:07,Station,Mall,2025-05-20 20:49:07,,10.04,132.64,Ongoing
2034,18,22,55,2025-07-26 17:12:28,Office,Mall,2025-07-26 17:33:28,2025-07-26 17:35:28,1.45,20.09,Completed
2035,308,30,50,2025-07-16 03:52:24,Hotel,Office,2025-07-16 04:06:24,,6.89,75.89,Cancelled
2036,368,31,27,2025-09-23 02:28:14,Station,Hotel,2025-09-23 02:40:14,2025-09-23 02:44:14,2.23,24.17,Completed
2037,272,20,56,2025-09-30 10:28:05,Station,University,2025-09-30 10:50:05,2025-09-30 11:35:05,22.61,298.27,Completed
2038,220,21,22,2025-05-05 01:18:49,Station,Airport,2025-05-05 01:33:49,,16.81,186.38,Ongoing
2039,258,32,35,2025-05-24 05:27:33,Hotel,Office,2025-05-24 05:49:33,,24.07,299.11,Ongoing
2040,368,49,12,2025-04-10 10:08:17,Hotel,University,2025-04-10 10:27:17,2025-04-10 10:57:17,15.28,198.03,Completed
2041,169,16,11,2025-07-17 07:32:53,Market,University,2025-07-17 07:47:53,2025-07-17 08:31:53,22.23,263.57,Completed
2042,377,5,31,2025-08-06 19:32:32,Station,Market,2025-08-06 19:42:32,2025-08-06 20:09:32,13.72,154.98,Completed
2043,432,20,56,2025-09-03 15:05:32,Station,Hotel,2025-09-03 15:17:32,2025-09-03 15:34:32,8.75,100.39,Completed
2044,424,36,14,2025-07-27 20:46:29,Hotel,Airport,2025-07-27 21:14:29,,10.24,133.14,Ongoing
2045,323,50,2,2025-05-01 09:05:54,Office,Station,2025-05-01 09:18:54,2025-05-01 09:33:54,7.97,117.87,Completed
2046,94,42,14,2025-08-20 02:41:16,Station,Mall,2025-08-20 02:58:16,,4.01,57.94,Cancelled
2047,356,44,5,2025-04-20 09:32:41,Station,Mall,2025-04-20 09:53:41,2025-04-20 09:58:41,2.61,27.45,Completed
2048,272,20,56,2025-05-28 07:28:58,Airport,Mall,2025-05-28 07:46:58,,4.81,56.76,Cancelled
2049,221,40,3,2025-05-28 03:11:48,Office,Mall,2025-05-28 03:41:48,2025-05-28 04:05:48,12.22,164.25,Completed
2050,236,14,30,2025-06-05 22:53:22,Market,University,2025-06-05 23:06:22,,3.77,49.35,Ongoing
2051,9,9,31,2025-09-27 01:50:24,Market,Station,2025-09-27 02:07:24,,20.02,236.86,Cancelled
2052,370,22,55,2025-08-26 21:53:22,Office,Hotel,2025-08-26 22:21:22,2025-08-26 22:25:22,2.05,22.63,Completed
2053,99,3,36,2025-06-14 02:15:57,University,Market,2025-06-14 02:44:57,2025-06-14 02:52:57,4.09,48.54,Completed
2054,385,16,11,2025-07-01 12:47:29,University,Airport,2025-07-01 13:17:29,2025-07-01 13:29:29,6.35,79.97,Completed
2055,198,24,34,2025-05-15 15:50:48,Office,Airport,2025-05-15 16:15:48,,5.91,70.14,Ongoing
2056,319,42,14,2025-07-22 19:48:01,University,Hotel,2025-07-22 20:18:01,2025-07-22 20:41:01,11.85,168.4,Completed
2057,157,38,56,2025-09-04 08:30:03,Mall,University,2025-09-04 08:49:03,2025-09-04 09:32:03,21.51,295.27,Completed
2058,262,35,39,2025-09-24 07:32:03,Mall,Airport,2025-09-24 07:42:03,2025-09-24 08:31:03,24.86,337.83,Completed
2059,125,28,54,2025-04-27 14:58:01,Mall,Office,2025-04-27 15:07:01,2025-04-27 15:17:01,5.36,57.93,Completed
2060,380,10,8,2025-04-12 20:16:53,Airport,Office,2025-04-12 20:21:53,,20.05,277.72,Cancelled
2061,77,22,55,2025-08-30 10:14:20,Market,Office,2025-08-30 10:37:20,2025-08-30 10:45:20,4.07,42.69,Completed
2062,249,21,22,2025-05-22 06:58:04,Airport,Office,2025-05-22 07:17:04,2025-05-22 07:42:04,12.96,162.43,Completed
2063,332,25,53,2025-04-17 01:25:30,Market,Office,2025-04-17 01:40:30,2025-04-17 02:27:30,23.5,273.05,Completed
2064,494,45,47,2025-10-01 14:54:59,Office,Hotel,2025-10-01 15:20:59,2025-10-01 15:56:59,18.29,241.61,Completed
2065,300,29,7,2025-09-14 06:36:14,Office,Airport,2025-09-14 07:04:14,2025-09-14 07:11:14,3.62,49.35,Completed
2066,276,50,2,2025-09-01 03:53:07,Station,University,2025-09-01 04:00:07,2025-09-01 04:13:07,6.58,67.08,Completed
2067,51,40,3,2025-06-12 05:24:41,Station,Office,2025-06-12 05:37:41,2025-06-12 06:03:41,13.21,182.42,Completed
2068,302,11,34,2025-08-13 07:18:45,Airport,University,2025-08-13 07:23:45,2025-08-13 08:08:45,22.63,316.78,Completed
2069,186,19,17,2025-05-31 19:42:11,Mall,Hotel,2025-05-31 20:03:11,2025-05-31 20:09:11,3.35,48.95,Completed
2070,383,21,22,2025-07-04 02:13:43,University,Office,2025-07-04 02:20:43,2025-07-04 02:32:43,6.08,62.84,Completed
2071,246,2,14,2025-09-01 08:10:13,Airport,Mall,2025-09-01 08:22:13,2025-09-01 08:52:13,15.4,181.78,Completed
2072,172,48,60,2025-09-01 17:00:42,Airport,Mall,2025-09-01 17:05:42,2025-09-01 17:13:42,4.27,46.71,Completed
2073,139,30,50,2025-06-26 22:54:47,Station,Mall,2025-06-26 23:20:47,2025-06-26 23:37:47,8.54,90.99,Completed
2074,111,37,50,2025-09-19 11:07:37,Office,Market,2025-09-19 11:19:37,,21.63,312.59,Cancelled
2075,95,19,17,2025-05-30 10:52:03,Station,Mall,2025-05-30 11:10:03,,21.09,260.74,Cancelled
2076,456,1,47,2025-08-09 23:50:49,University,Station,2025-08-09 23:55:49,2025-08-10 00:07:49,6.02,79.94,Completed
2077,371,19,17,2025-06-22 10:53:39,Mall,Airport,2025-06-22 11:00:39,,9.89,138.51,Cancelled
2078,70,5,31,2025-04-28 22:54:14,Market,Office,2025-04-28 22:59:14,2025-04-28 23:08:14,4.58,61.21,Completed
2079,229,24,34,2025-09-16 00:52:30,Mall,Station,2025-09-16 01:12:30,2025-09-16 01:23:30,5.87,81.01,Completed
2080,141,20,56,2025-04-15 10:39:55,Airport,Mall,2025-04-15 10:47:55,,17.74,245.41,Cancelled
2081,297,29,7,2025-06-01 13:43:04,Hotel,Office,2025-06-01 14:11:04,2025-06-01 14:15:04,2.17,28.3,Completed
2082,465,7,43,2025-09-19 23:55:52,University,Market,2025-09-20 00:20:52,2025-09-20 00:45:52,12.64,127.04,Completed
2083,445,20,56,2025-10-01 14:52:30,Mall,Station,2025-10-01 15:01:30,2025-10-01 15:09:30,4.09,47.69,Completed
2084,253,21,22,2025-04-22 06:49:09,Office,Airport,2025-04-22 07:14:09,2025-04-22 07:57:09,21.75,308.4,Completed
2085,108,40,3,2025-09-02 15:08:37,University,Airport,2025-09-02 15:24:37,2025-09-02 16:11:37,23.82,352.43,Completed
2086,323,16,11,2025-06-02 10:35:05,Station,Market,2025-06-02 10:53:05,2025-06-02 10:56:05,1.9,26.16,Completed
2087,426,18,9,2025-09-11 09:54:40,University,Hotel,2025-09-11 09:59:40,2025-09-11 10:01:40,1.19,14.38,Completed
2088,325,9,31,2025-08-20 22:11:05,Mall,Hotel,2025-08-20 22:23:05,,1.08,12.09,Cancelled
2089,495,8,45,2025-06-13 16:38:53,Airport,Mall,2025-06-13 16:55:53,2025-06-13 17:09:53,7.11,85.61,Completed
2090,235,40,3,2025-06-13 07:16:11,Hotel,Station,2025-06-13 07:28:11,,20.54,231.03,Cancelled
2091,125,4,34,2025-09-14 13:32:37,Office,Hotel,2025-09-14 14:02:37,2025-09-14 14:39:37,18.73,251.12,Completed
2092,392,42,14,2025-07-14 19:27:13,Station,Market,2025-07-14 19:39:13,2025-07-14 19:41:13,1.11,11.17,Completed
2093,239,35,39,2025-07-28 13:55:08,Mall,Hotel,2025-07-28 14:19:08,,14.78,184.19,Ongoing
2094,220,20,56,2025-05-27 22:51:15,University,Hotel,2025-05-27 23:05:15,2025-05-27 23:20:15,7.69,89.12,Completed
2095,470,10,8,2025-09-19 12:05:21,Station,Office,2025-09-19 12:33:21,2025-09-19 12:51:21,9.34,106.82,Completed
2096,187,1,47,2025-07-13 18:43:16,University,Station,2025-07-13 19:00:16,2025-07-13 19:11:16,5.71,62.12,Completed
2097,224,21,22,2025-06-10 00:45:32,Office,Hotel,2025-06-10 01:09:32,2025-06-10 01:37:32,14.05,169.23,Completed
2098,181,34,9,2025-08-17 14:07:24,Mall,Market,2025-08-17 14:24:24,,23.44,348.68,Ongoing
2099,337,6,34,2025-09-08 14:17:29,University,Mall,2025-09-08 14:28:29,2025-09-08 15:06:29,19.27,268.37,Completed
2100,270,2,14,2025-06-12 23:16:11,Market,Mall,2025-06-12 23:32:11,2025-06-13 00:17:11,22.79,319.61,Completed
2101,269,31,27,2025-08-13 12:26:24,University,Market,2025-08-13 12:41:24,,9.75,102.94,Ongoing
2102,487,46,11,2025-07-10 00:30:07,Market,Hotel,2025-07-10 00:47:07,2025-07-10 01:34:07,23.94,251.22,Completed
2103,310,39,58,2025-09-22 21:07:54,Office,Mall,2025-09-22 21:23:54,2025-09-22 22:02:54,19.83,216.78,Completed
2104,224,50,2,2025-09-04 06:19:51,Mall,Station,2025-09-04 06:34:51,,9.42,112.02,Cancelled
2105,354,39,58,2025-07-22 07:42:14,Mall,Office,2025-07-22 07:55:14,2025-07-22 08:17:14,11.35,140.03,Completed
2106,122,42,14,2025-07-01 21:33:23,Market,Airport,2025-07-01 21:57:23,2025-07-01 22:28:23,15.65,164.31,Completed
2107,105,49,12,2025-05-03 01:51:31,University,Station,2025-05-03 02:13:31,,1.76,26.13,Cancelled
2108,280,32,35,2025-06-21 07:38:35,Station,University,2025-06-21 07:50:35,2025-06-21 07:53:35,1.64,20.78,Completed
2109,29,42,14,2025-05-27 09:36:17,Mall,Office,2025-05-27 10:06:17,2025-05-27 10:18:17,6.23,67.0,Completed
2110,2,44,5,2025-06-06 08:27:34,Airport,Station,2025-06-06 08:42:34,2025-06-06 09:00:34,9.13,94.6,Completed
2111,73,31,27,2025-08-12 23:30:17,Market,Mall,2025-08-12 23:46:17,,17.69,231.46,Cancelled
2112,367,32,35,2025-04-28 14:07:25,Station,Mall,2025-04-28 14:22:25,2025-04-28 14:48:25,13.33,181.01,Completed
2113,78,9,31,2025-06-17 16:01:16,Office,Market,2025-06-17 16:29:16,2025-06-17 17:09:16,20.43,219.26,Completed
2114,3,48,60,2025-04-28 20:19:31,University,Hotel,2025-04-28 20:29:31,2025-04-28 20:53:31,12.07,165.68,Completed
2115,257,35,39,2025-07-01 19:04:20,University,Station,2025-07-01 19:12:20,2025-07-01 19:54:20,21.13,283.39,Completed
2116,245,8,45,2025-07-26 08:21:00,Office,Station,2025-07-26 08:48:00,2025-07-26 09:02:00,7.09,97.9,Completed
2117,186,45,47,2025-05-19 21:30:00,Market,Mall,2025-05-19 21:48:00,2025-05-19 21:50:00,1.07,12.35,Completed
2118,44,18,9,2025-06-11 13:29:12,Airport,Station,2025-06-11 13:57:12,2025-06-11 14:12:12,7.72,105.71,Completed
2119,95,9,31,2025-06-29 19:14:33,Office,Airport,2025-06-29 19:19:33,,8.71,90.63,Ongoing
2120,76,33,5,2025-05-13 18:07:13,Station,Airport,2025-05-13 18:36:13,,5.42,56.72,Ongoing
2121,375,11,34,2025-09-14 19:05:34,University,Office,2025-09-14 19:11:34,2025-09-14 19:53:34,21.01,239.97,Completed
2122,439,46,11,2025-07-03 13:10:32,Airport,Mall,2025-07-03 13:25:32,,7.4,95.1,Cancelled
2123,325,21,22,2025-09-27 07:20:53,Market,Station,2025-09-27 07:29:53,2025-09-27 08:16:53,23.75,253.82,Completed
2124,3,1,47,2025-08-14 23:06:43,Airport,Hotel,2025-08-14 23:19:43,2025-08-14 23:34:43,7.93,82.49,Completed
2125,256,40,3,2025-04-24 06:11:22,University,Market,2025-04-24 06:31:22,2025-04-24 06:38:22,3.55,39.47,Completed
2126,79,5,31,2025-09-05 19:16:20,Hotel,Airport,2025-09-05 19:46:20,,18.91,227.11,Cancelled
2127,116,36,14,2025-05-14 07:57:47,University,Hotel,2025-05-14 08:15:47,2025-05-14 08:57:47,21.47,219.75,Completed
2128,255,20,56,2025-08-29 15:32:25,Airport,Office,2025-08-29 15:51:25,2025-08-29 16:13:25,11.28,138.51,Completed
2129,479,35,39,2025-06-06 11:27:53,Office,Market,2025-06-06 11:35:53,,19.16,274.91,Cancelled
2130,203,40,3,2025-05-17 18:52:38,Office,Station,2025-05-17 19:06:38,2025-05-17 19:33:38,13.88,156.04,Completed
2131,469,2,14,2025-08-23 14:55:44,Station,Airport,2025-08-23 15:07:44,,9.88,109.25,Cancelled
2132,397,30,50,2025-10-04 01:12:46,Office,Hotel,2025-10-04 01:17:46,2025-10-04 01:42:46,12.83,190.68,Completed
2133,308,13,17,2025-09-23 04:52:13,Hotel,Airport,2025-09-23 05:00:13,2025-09-23 05:47:13,23.73,321.9,Completed
2134,166,39,58,2025-06-16 10:27:10,Market,Mall,2025-06-16 10:32:10,2025-06-16 10:39:10,3.64,51.59,Completed
2135,286,9,31,2025-05-15 05:29:40,Mall,Hotel,2025-05-15 05:52:40,2025-05-15 06:10:40,9.47,108.93,Completed
2136,434,7,43,2025-07-07 07:52:50,Hotel,Mall,2025-07-07 07:59:50,2025-07-07 08:46:50,23.73,268.86,Completed
2137,462,8,45,2025-06-01 05:18:04,Office,Station,2025-06-01 05:28:04,2025-06-01 06:15:04,23.75,267.83,Completed
2138,21,46,11,2025-06-06 20:10:39,Airport,Station,2025-06-06 20:34:39,2025-06-06 21:05:39,15.74,233.34,Completed
2139,392,1,47,2025-07-01 14:05:10,Mall,Airport,2025-07-01 14:30:10,,7.74,108.45,Ongoing
2140,189,28,54,2025-10-06 02:43:02,Office,Mall,2025-10-06 03:10:02,2025-10-06 03:51:02,20.71,261.61,Completed
2141,431,43,14,2025-09-01 10:50:45,University,Mall,2025-09-01 11:09:45,2025-09-01 11:50:45,20.72,227.46,Completed
2142,256,14,30,2025-08-17 16:48:50,Station,Mall,2025-08-17 17:09:50,2025-08-17 17:42:50,16.82,211.61,Completed
