TripID,BookingID,StartTime,EndTime,DistanceKM,Fare,PaymentMethod,SurgeMultiplier,Stops,GPSRoute
2366,2366,2025-06-18 00:30:52,2025-06-18 00:36:52,3.28,48.76,Wallet,1.18,0,
2367,2367,2025-07-02 10:29:42,2025-07-02 10:53:42,12.1,131.94,Wallet,1.25,2,
2371,2371,2025-09-02 06:16:24,2025-09-02 06:50:24,17.45,254.07,Wallet,1.27,2,
2374,2374,2025-06-15 01:15:57,2025-06-15 01:37:57,11.41,118.36,Card,1.15,3,
2375,2375,2025-07-12 06:06:36,2025-07-12 06:28:36,11.19,155.78,Card,1.15,2,
2376,2376,2025-10-07 13:19:32,2025-10-07 13:32:32,6.89,72.78,Cash,1.27,3,
2377,2377,2025-04-23 19:43:54,2025-04-23 20:02:54,9.91,113.24,Cash,1.02,1,
2378,2378,2025-05-12 10:26:44,2025-05-12 10:32:44,3.21,35.59,Wallet,1.14,0,
2379,2379,2025-09-17 20:15:17,2025-09-17 20:49:17,17.33,210.78,Card,1.31,2,
2380,2380,2025-04-29 05:41:35,2025-04-29 06:06:35,12.66,140.29,Card,1.26,0,
2381,2381,2025-04-24 04:31:18,2025-04-24 05:09:18,19.33,227.86,Card,1.11,3,
2382,2382,2025-07-19 12:11:35,2025-07-19 12:40:35,14.8,211.49,Wallet,1.01,3,
2383,2383,2025-06-26 19:23:02,2025-06-26 20:10:02,23.99,359.03,Wallet,1.32,0,
2385,2385,2025-10-01 22:03:22,2025-10-01 22:50:22,23.96,349.15,Wallet,1.27,0,
2386,2386,2025-05-17 11:56:20,2025-05-17 12:43:20,23.51,256.38,Wallet,1.42,3,
2387,2387,2025-04-26 00:44:24,2025-04-26 00:57:24,6.84,70.4,Card,1.33,1,
2388,2388,2025-07-01 10:20:41,2025-07-01 10:28:41,4.11,43.12,Wallet,1.25,2,
2391,2391,2025-07-09 02:03:20,2025-07-09 02:25:20,11.4,125.07,Wallet,1.47,3,
2392,2392,2025-09-02 00:05:48,2025-09-02 00:08:48,1.91,21.12,Card,1.31,1,
2393,2393,2025-05-18 03:58:27,2025-05-18 04:26:27,14.2,174.82,Wallet,1.4,3,
2395,2395,2025-05-17 22:14:05,2025-05-17 22:21:05,3.76,46.18,Wallet,1.2,0,
2397,2397,2025-07-09 08:41:22,2025-07-09 09:22:22,20.95,226.91,Card,1.07,1,
2398,2398,2025-07-21 13:07:29,2025-07-21 13:11:29,2.13,26.76,Card,1.31,3,
2401,2401,2025-09-19 01:57:54,2025-09-19 02:02:54,2.52,29.23,Wallet,1.08,2,
2403,2403,2025-08-19 10:48:36,2025-08-19 11:06:36,9.37,126.0,Card,1.01,0,
2404,2404,2025-09-04 22:55:23,2025-09-04 23:31:23,18.43,207.73,Cash,1.04,2,
2405,2405,2025-05-24 04:07:06,2025-05-24 04:52:06,22.94,332.55,Wallet,1.4,2,
2406,2406,2025-09-01 15:26:43,2025-09-01 15:29:43,1.82,26.6,Cash,1.1,1,
2407,2407,2025-08-15 05:39:28,2025-08-15 05:42:28,1.67,23.96,Cash,1.44,3,
2408,2408,2025-05-01 17:13:15,2025-05-01 17:44:15,15.92,230.86,Wallet,1.26,0,
2409,2409,2025-04-26 05:40:24,2025-04-26 06:20:24,20.15,269.25,Wallet,1.3,0,
2410,2410,2025-08-27 01:45:49,2025-08-27 01:47:49,1.46,15.86,Cash,1.32,3,
2412,2412,2025-07-16 20:57:57,2025-07-16 21:00:57,1.71,25.39,Cash,1.48,0,
2413,2413,2025-08-07 22:00:32,2025-08-07 22:21:32,10.98,130.16,Cash,1.45,0,
2414,2414,2025-05-05 08:54:52,2025-05-05 09:37:52,21.79,320.53,Card,1.21,1,
2415,2415,2025-06-05 06:20:07,2025-06-05 06:30:07,5.35,74.57,Cash,1.17,3,
2417,2417,2025-04-13 22:21:59,2025-04-13 22:59:59,19.03,251.32,Card,1.25,3,
2418,2418,2025-07-03 22:52:49,2025-07-03 23:22:49,15.43,157.08,Cash,1.34,1,
2420,2420,2025-05-12 18:54:57,2025-05-12 19:21:57,13.91,194.04,Cash,1.49,0,
2421,2421,2025-08-05 04:49:15,2025-08-05 05:37:15,24.41,296.02,Card,1.5,3,
2422,2422,2025-05-04 04:40:07,2025-05-04 05:15:07,17.97,196.54,Cash,1.36,1,
2424,2424,2025-09-07 18:04:53,2025-09-07 18:15:53,5.66,66.19,Cash,1.3,1,
2426,2426,2025-09-10 05:29:28,2025-09-10 05:59:28,15.05,152.52,Cash,1.15,3,
2427,2427,2025-08-13 23:01:47,2025-08-13 23:12:47,5.91,67.02,Cash,1.24,2,
2429,2429,2025-04-14 04:39:42,2025-04-14 04:41:42,1.23,14.03,Cash,1.42,3,
2430,2430,2025-08-17 13:00:35,2025-08-17 13:07:35,3.87,42.83,Cash,1.04,2,
2431,2431,2025-06-10 07:17:32,2025-06-10 07:40:32,11.65,133.13,Wallet,1.09,3,
2432,2432,2025-09-24 04:09:18,2025-09-24 04:37:18,14.22,181.41,Card,1.22,0,
2433,2433,2025-06-20 02:31:03,2025-06-20 02:46:03,7.61,85.94,Cash,1.08,2,
2434,2434,2025-04-14 15:34:25,2025-04-14 15:38:25,2.06,23.05,Cash,1.2,3,
2435,2435,2025-05-08 20:07:03,2025-05-08 20:37:03,15.37,185.19,Cash,1.36,1,
2436,2436,2025-08-02 21:10:04,2025-08-02 21:43:04,16.84,206.67,Wallet,1.25,1,
2437,2437,2025-05-11 19:53:28,2025-05-11 20:04:28,5.66,66.66,Wallet,1.08,0,
2442,2442,2025-07-10 02:53:22,2025-07-10 03:21:22,14.47,166.41,Cash,1.04,0,
2443,2443,2025-05-27 21:22:52,2025-05-27 21:27:52,2.83,38.84,Cash,1.1,2,
2444,2444,2025-04-18 08:53:48,2025-04-18 09:09:48,8.41,120.64,Cash,1.2,2,
2447,2447,2025-06-21 06:55:31,2025-06-21 07:16:31,10.55,129.5,Cash,1.38,2,
2450,2450,2025-08-30 15:23:13,2025-08-30 16:12:13,24.79,343.29,Card,1.4,3,
2451,2451,2025-06-19 12:27:49,2025-06-19 12:57:49,15.14,212.52,Card,1.14,0,
2452,2452,2025-06-19 15:07:04,2025-06-19 15:20:04,6.89,69.22,Card,1.11,0,
2453,2453,2025-08-26 23:33:54,2025-08-26 23:47:54,7.1,103.89,Card,1.24,2,
2455,2455,2025-05-22 20:37:38,2025-05-22 21:08:38,15.85,180.66,Wallet,1.05,3,
2456,2456,2025-09-26 09:34:12,2025-09-26 10:00:12,13.42,142.88,Wallet,1.12,3,
2458,2458,2025-08-09 14:58:26,2025-08-09 15:11:26,6.83,72.57,Cash,1.16,0,
2459,2459,2025-04-23 19:31:23,2025-04-23 19:34:23,1.77,26.49,Cash,1.49,3,
2462,2462,2025-08-19 20:15:55,2025-08-19 20:45:55,15.41,193.12,Cash,1.29,1,
2463,2463,2025-09-18 10:32:58,2025-09-18 10:55:58,11.89,133.91,Card,1.41,0,
2464,2464,2025-06-30 17:21:50,2025-06-30 17:39:50,9.09,125.34,Wallet,1.35,1,
2465,2465,2025-06-13 20:43:58,2025-06-13 20:58:58,7.78,81.48,Card,1.04,3,
2466,2466,2025-05-12 00:39:48,2025-05-12 00:44:48,2.88,34.2,Wallet,1.04,0,
2467,2467,2025-06-17 10:53:37,2025-06-17 11:40:37,23.8,292.68,Cash,1.16,3,
2468,2468,2025-07-28 19:32:37,2025-07-28 20:11:37,19.79,225.45,Card,1.02,2,
2471,2471,2025-06-09 00:32:02,2025-06-09 01:01:02,14.96,222.31,Cash,1.27,0,
2472,2472,2025-07-07 22:55:02,2025-07-07 23:32:02,18.93,280.63,Card,1.44,0,
2473,2473,2025-06-03 15:52:11,2025-06-03 16:29:11,18.81,218.8,Card,1.11,1,
2474,2474,2025-09-03 12:06:47,2025-09-03 12:53:47,23.53,262.71,Cash,1.17,3,
2475,2475,2025-04-16 09:30:26,2025-04-16 09:50:26,10.04,135.8,Card,1.47,1,
2476,2476,2025-05-26 19:46:32,2025-05-26 20:31:32,22.88,304.64,Card,1.38,1,
2477,2477,2025-05-27 08:32:32,2025-05-27 08:54:32,11.28,116.46,Cash,1.4,2,
2478,2478,2025-06-05 11:51:31,2025-06-05 11:58:31,3.86,54.87,Wallet,1.3,2,
2479,2479,2025-06-24 00:35:41,2025-06-24 00:38:41,1.99,25.05,Wallet,1.49,3,
2482,2482,2025-09-19 21:13:44,2025-09-19 21:21:44,4.01,56.35,Wallet,1.06,3,
2483,2483,2025-10-04 12:48:02,2025-10-04 13:08:02,10.47,154.36,Cash,1.46,0,
2487,2487,2025-06-22 09:25:45,2025-06-22 10:12:45,23.82,299.09,Wallet,1.25,3,
2488,2488,2025-05-03 16:31:19,2025-05-03 16:59:19,14.1,196.52,Wallet,1.38,1,
2490,2490,2025-08-17 13:51:13,2025-08-17 14:08:13,8.8,108.62,Wallet,1.22,3,
2493,2493,2025-07-11 03:20:12,2025-07-11 03:23:12,1.65,18.01,Cash,1.4,2,
2495,2495,2025-07-10 15:23:16,2025-07-10 15:51:16,14.47,176.26,Cash,1.47,2,
2499,2499,2025-09-30 09:09:03,2025-09-30 09:21:03,6.05,64.61,Card,1.42,3,
2502,2502,2025-07-04 21:29:37,2025-07-04 21:40:37,5.94,72.66,Cash,1.35,2,
2503,2503,2025-09-17 15:59:39,2025-09-17 16:26:39,13.7,190.46,Wallet,1.24,0,
2506,2506,2025-10-03 22:33:33,2025-10-03 23:21:33,24.33,348.31,Cash,1.33,3,
2511,2511,2025-08-10 10:00:11,2025-08-10 10:42:11,21.07,238.54,Wallet,1.4,2,
2517,2517,2025-08-04 02:38:42,2025-08-04 03:02:42,12.4,151.05,Wallet,1.28,3,
2518,2518,2025-09-09 09:53:20,2025-09-09 09:59:20,3.1,43.56,Cash,1.07,1,
2519,2519,2025-07-09 20:33:36,2025-07-09 21:09:36,18.12,184.59,Card,1.37,2,
2521,2521,2025-08-17 05:09:30,2025-08-17 05:56:30,23.65,244.99,Card,1.48,3,
2522,2522,2025-07-25 20:22:19,2025-07-25 20:53:19,15.58,197.48,Card,1.31,1,
2524,2524,2025-09-08 19:51:58,2025-09-08 20:21:58,15.31,206.19,Cash,1.35,1,
2525,2525,2025-06-23 03:52:02,2025-06-23 04:27:02,17.51,184.1,Wallet,1.23,1,
2526,2526,2025-04-15 05:03:47,2025-04-15 05:42:47,19.5,200.65,Wallet,1.04,3,
2527,2527,2025-07-01 08:33:42,2025-07-01 09:12:42,19.51,199.98,Cash,1.36,0,
2528,2528,2025-04-29 21:24:57,2025-04-29 22:01:57,18.91,235.99,Cash,1.45,2,
2529,2529,2025-10-02 02:43:21,2025-10-02 02:56:21,6.54,81.44,Wallet,1.41,3,
2531,2531,2025-07-20 07:21:31,2025-07-20 07:55:31,17.24,190.54,Cash,1.24,1,
2532,2532,2025-05-22 09:50:40,2025-05-22 10:07:40,8.54,108.5,Wallet,1.32,3,
2534,2534,2025-05-21 05:46:29,2025-05-21 06:08:29,11.03,116.2,Wallet,1.36,0,
2536,2536,2025-09-16 02:34:27,2025-09-16 03:15:27,20.52,247.57,Wallet,1.06,1,
2537,2537,2025-06-30 08:58:05,2025-06-30 09:13:05,7.56,97.42,Card,1.19,3,
2540,2540,2025-06-10 01:56:41,2025-06-10 02:03:41,3.92,48.65,Card,1.12,3,
2544,2544,2025-08-27 13:03:45,2025-08-27 13:52:45,24.72,325.89,Wallet,1.02,0,
2546,2546,2025-08-04 07:49:07,2025-08-04 07:56:07,3.88,56.6,Cash,1.23,2,
2548,2548,2025-05-06 13:33:41,2025-05-06 13:58:41,12.79,149.97,Wallet,1.17,2,
2550,2550,2025-08-23 13:56:16,2025-08-23 14:32:16,18.19,255.79,Cash,1.2,1,
2551,2551,2025-09-20 05:52:35,2025-09-20 06:13:35,10.53,127.29,Cash,1.34,1,
2552,2552,2025-04-11 01:13:57,2025-04-11 01:39:57,13.1,193.75,Card,1.38,1,
2553,2553,2025-04-21 03:01:15,2025-04-21 03:22:15,10.7,149.57,Cash,1.44,0,
2555,2555,2025-08-19 02:00:50,2025-08-19 02:09:50,4.56,59.84,Wallet,1.09,1,
2556,2556,2025-05-08 03:05:46,2025-05-08 03:23:46,9.36,121.52,Wallet,1.19,0,
2557,2557,2025-07-26 22:36:52,2025-07-26 23:19:52,21.56,220.1,Cash,1.4,0,
2558,2558,2025-08-23 15:14:39,2025-08-23 15:41:39,13.69,174.91,Card,1.08,2,
2559,2559,2025-07-19 05:55:21,2025-07-19 06:38:21,21.91,255.51,Cash,1.06,0,
2560,2560,2025-04-17 19:01:24,2025-04-17 19:33:24,16.08,222.6,Card,1.45,0,
2562,2562,2025-06-07 21:19:40,2025-06-07 21:25:40,3.14,42.31,Card,1.39,3,
2563,2563,2025-06-26 00:22:32,2025-06-26 00:37:32,7.67,98.76,Cash,1.12,3,
2564,2564,2025-09-01 18:33:38,2025-09-01 18:58:38,12.68,156.28,Card,1.27,2,
2565,2565,2025-06-21 05:33:07,2025-06-21 06:16:07,21.57,260.56,Wallet,1.25,2,
2566,2566,2025-05-07 11:01:18,2025-05-07 11:13:18,6.46,84.37,Card,1.38,3,
2567,2567,2025-08-09 19:19:23,2025-08-09 19:21:23,1.1,15.55,Cash,1.07,0,
2568,2568,2025-04-18 18:23:20,2025-04-18 18:36:20,6.53,79.52,Card,1.38,3,
2569,2569,2025-10-06 14:11:36,2025-10-06 14:40:36,14.6,182.01,Wallet,1.45,2,
2571,2571,2025-07-12 01:14:53,2025-07-12 01:21:53,3.69,43.47,Cash,1.49,1,
2573,2573,2025-04-17 11:17:32,2025-04-17 11:25:32,4.45,59.11,Cash,1.02,2,
2574,2574,2025-07-17 13:59:34,2025-07-17 14:10:34,5.62,61.33,Cash,1.42,3,
2575,2575,2025-04-10 03:03:53,2025-04-10 03:10:53,3.7,43.98,Card,1.05,0,
2576,2576,2025-05-26 06:00:07,2025-05-26 06:42:07,21.39,320.62,Cash,1.05,2,
2577,2577,2025-07-09 08:37:49,2025-07-09 09:27:49,25.0,289.84,Card,1.36,3,
2578,2578,2025-08-23 17:33:07,2025-08-23 18:14:07,20.68,224.23,Card,1.07,0,
2582,2582,2025-09-11 17:57:22,2025-09-11 18:39:22,21.11,241.65,Card,1.48,3,
2584,2584,2025-06-24 04:08:45,2025-06-24 04:22:45,7.04,90.88,Cash,1.33,3,
2587,2587,2025-07-10 13:30:39,2025-07-10 13:32:39,1.39,18.36,Cash,1.09,3,
2588,2588,2025-08-19 18:54:39,2025-08-19 19:37:39,21.99,299.14,Wallet,1.28,0,
2589,2589,2025-05-29 21:29:05,2025-05-29 21:42:05,6.57,70.02,Cash,1.09,2,
2590,2590,2025-09-08 04:47:16,2025-09-08 05:31:16,22.38,305.88,Wallet,1.46,0,
2592,2592,2025-08-30 21:42:49,2025-08-30 22:28:49,23.49,290.7,Cash,1.13,3,
2594,2594,2025-05-19 09:59:21,2025-05-19 10:35:21,18.43,273.49,Wallet,1.06,1,
2597,2597,2025-07-10 05:05:40,2025-07-10 05:08:40,1.86,23.31,Wallet,1.17,0,
2598,2598,2025-07-01 10:07:48,2025-07-01 10:50:48,21.91,285.93,Wallet,1.34,1,
2599,2599,2025-08-13 20:15:58,2025-08-13 20:47:58,16.48,194.86,Cash,1.26,0,
2600,2600,2025-09-16 13:52:04,2025-09-16 14:38:04,23.14,306.97,Wallet,1.1,2,
2601,2601,2025-09-05 00:49:28,2025-09-05 01:11:28,11.43,120.46,Wallet,1.12,2,
2604,2604,2025-06-30 07:00:42,2025-06-30 07:07:42,3.86,40.62,Card,1.0,1,
2605,2605,2025-04-26 19:42:37,2025-04-26 19:54:37,6.31,86.05,Cash,1.19,0,
2606,2606,2025-04-28 13:02:26,2025-04-28 13:28:26,13.4,144.49,Card,1.33,1,
2608,2608,2025-06-19 14:50:55,2025-06-19 15:19:55,14.88,186.86,Wallet,1.4,0,
2609,2609,2025-07-20 13:51:42,2025-07-20 14:06:42,7.99,118.35,Card,1.38,0,
2610,2610,2025-10-08 11:54:50,2025-10-08 12:22:50,14.14,190.38,Card,1.11,2,
2611,2611,2025-09-11 07:25:50,2025-09-11 07:32:50,3.63,47.07,Cash,1.47,2,
2612,2612,2025-09-12 21:54:22,2025-09-12 22:03:22,4.9,57.11,Cash,1.24,1,
2613,2613,2025-04-21 14:03:23,2025-04-21 14:20:23,8.83,125.03,Card,1.27,1,
2616,2616,2025-08-13 15:58:36,2025-08-13 16:14:36,8.16,112.3,Cash,1.21,3,
2617,2617,2025-09-06 13:57:49,2025-09-06 14:16:49,9.7,122.01,Card,1.46,2,
2618,2618,2025-04-12 15:03:16,2025-04-12 15:32:16,14.67,199.09,Cash,1.4,0,
2619,2619,2025-04-29 16:37:53,2025-04-29 17:15:53,19.01,231.49,Wallet,1.19,0,
2620,2620,2025-07-22 12:26:16,2025-07-22 12:35:16,4.67,55.71,Wallet,1.22,3,
2621,2621,2025-08-12 19:47:58,2025-08-12 20:16:58,14.58,212.96,Cash,1.26,2,
2623,2623,2025-07-26 00:18:50,2025-07-26 00:49:50,15.63,208.45,Card,1.43,2,
2624,2624,2025-05-14 00:26:54,2025-05-14 00:43:54,8.79,111.98,Wallet,1.2,2,
2625,2625,2025-09-16 04:48:04,2025-09-16 04:54:04,3.09,36.3,Card,1.47,3,
2626,2626,2025-09-19 18:19:57,2025-09-19 19:08:57,24.78,369.34,Card,1.17,3,
2627,2627,2025-06-10 04:29:16,2025-06-10 04:47:16,9.23,133.43,Cash,1.07,1,
2628,2628,2025-07-31 09:24:04,2025-07-31 10:01:04,18.71,278.81,Cash,1.33,3,
2629,2629,2025-08-26 12:10:29,2025-08-26 12:16:29,3.25,47.53,Cash,1.02,2,
2631,2631,2025-09-15 01:23:39,2025-09-15 01:40:39,8.69,122.97,Wallet,1.49,0,
2632,2632,2025-09-24 17:48:55,2025-09-24 18:30:55,21.16,215.11,Cash,1.13,3,
2633,2633,2025-09-05 07:07:02,2025-09-05 07:29:02,11.14,159.9,Card,1.21,0,
2634,2634,2025-05-17 05:18:35,2025-05-17 05:39:35,10.56,124.39,Wallet,1.18,1,
2635,2635,2025-08-18 06:03:12,2025-08-18 06:18:12,7.83,114.88,Card,1.07,2,
2636,2636,2025-04-10 16:33:07,2025-04-10 17:16:07,21.65,306.22,Cash,1.21,1,
2637,2637,2025-08-01 05:26:50,2025-08-01 05:37:50,5.57,65.35,Wallet,1.32,1,
2638,2638,2025-06-16 02:00:24,2025-06-16 02:48:24,24.43,319.02,Cash,1.32,3,
2639,2639,2025-05-10 08:29:14,2025-05-10 08:49:14,10.48,133.91,Card,1.06,2,
2641,2641,2025-08-26 21:58:09,2025-08-26 22:04:09,3.27,37.35,Card,1.2,3,
2642,2642,2025-05-27 12:16:16,2025-05-27 12:36:16,10.2,136.54,Card,1.3,2,
2643,2643,2025-06-16 19:37:15,2025-06-16 20:06:15,14.69,199.36,Card,1.48,3,
2645,2645,2025-04-19 20:08:21,2025-04-19 20:49:21,20.75,263.66,Card,1.47,3,
2646,2646,2025-05-18 19:41:46,2025-05-18 20:26:46,22.73,321.04,Cash,1.01,0,
2648,2648,2025-08-20 18:04:20,2025-08-20 18:24:20,10.49,141.52,Cash,1.05,2,
2649,2649,2025-06-28 16:31:47,2025-06-28 16:37:47,3.44,49.07,Cash,1.43,1,
2650,2650,2025-04-22 13:53:36,2025-04-22 14:12:36,9.67,142.6,Card,1.04,1,
2651,2651,2025-08-15 14:25:45,2025-08-15 14:50:45,12.71,160.02,Wallet,1.21,3,
2652,2652,2025-09-14 03:30:02,2025-09-14 03:49:02,9.54,118.61,Card,1.38,3,
2654,2654,2025-08-08 23:14:00,2025-08-08 23:32:00,9.41,138.34,Cash,1.27,1,
2655,2655,2025-06-03 06:10:03,2025-06-03 06:24:03,7.26,85.66,Card,1.15,3,
2659,2659,2025-04-26 11:06:35,2025-04-26 11:47:35,20.72,221.11,Card,1.24,0,
2660,2660,2025-06-19 01:29:25,2025-06-19 01:49:25,10.13,112.77,Wallet,1.47,3,
2662,2662,2025-06-09 06:03:56,2025-06-09 06:52:56,24.62,300.65,Cash,1.07,3,
2663,2663,2025-04-26 16:57:02,2025-04-26 17:01:02,2.21,29.78,Wallet,1.2,1,
2664,2664,2025-09-02 11:23:06,2025-09-02 12:06:06,21.84,230.59,Card,1.06,2,
2665,2665,2025-05-19 07:48:30,2025-05-19 08:10:30,11.24,121.2,Card,1.25,2,
2666,2666,2025-08-23 02:56:04,2025-08-23 03:43:04,23.77,306.86,Card,1.45,3,
2667,2667,2025-05-09 22:37:37,2025-05-09 23:21:37,22.35,299.9,Cash,1.43,3,
2669,2669,2025-06-19 02:49:34,2025-06-19 03:21:34,16.05,173.51,Wallet,1.08,0,
2670,2670,2025-04-20 03:38:55,2025-04-20 03:56:55,9.05,104.04,Cash,1.14,1,
2672,2672,2025-08-30 13:49:33,2025-08-30 13:58:33,4.68,66.1,Card,1.33,1,
2673,2673,2025-08-15 16:28:50,2025-08-15 17:11:50,21.61,318.2,Card,1.41,2,
2674,2674,2025-07-01 10:14:06,2025-07-01 10:30:06,8.33,100.15,Card,1.28,2,
2676,2676,2025-06-22 15:06:41,2025-06-22 15:25:41,9.89,119.46,Cash,1.48,1,
2677,2677,2025-06-07 13:38:54,2025-06-07 14:27:54,24.61,358.98,Card,1.49,0,
2678,2678,2025-06-01 07:34:51,2025-06-01 08:11:51,18.84,232.11,Wallet,1.41,1,
2680,2680,2025-05-24 14:21:04,2025-05-24 14:26:04,2.75,36.11,Cash,1.26,2,
2681,2681,2025-05-19 19:50:59,2025-05-19 20:22:59,16.28,165.26,Card,1.01,3,
2682,2682,2025-07-03 13:31:47,2025-07-03 13:46:47,7.69,110.74,Cash,1.05,3,
2684,2684,2025-06-15 10:36:22,2025-06-15 11:22:22,23.06,239.18,Wallet,1.08,1,
2686,2686,2025-05-22 15:57:41,2025-05-22 16:19:41,11.0,114.79,Wallet,1.4,3,
2689,2689,2025-08-27 09:32:30,2025-08-27 10:03:30,15.51,166.71,Wallet,1.36,1,
2691,2691,2025-09-21 19:15:49,2025-09-21 20:01:49,23.49,288.87,Wallet,1.45,1,
2692,2692,2025-10-04 16:16:51,2025-10-04 16:42:51,13.36,160.16,Wallet,1.03,1,
2693,2693,2025-06-19 09:23:11,2025-06-19 09:57:11,17.42,225.9,Card,1.34,3,
2694,2694,2025-06-11 11:19:15,2025-06-11 11:31:15,6.46,74.17,Cash,1.05,0,
2697,2697,2025-08-07 03:23:47,2025-08-07 03:54:47,15.94,164.4,Cash,1.33,3,
2699,2699,2025-04-14 09:11:51,2025-04-14 09:27:51,8.47,99.93,Wallet,1.25,2,
2700,2700,2025-09-07 14:23:40,2025-09-07 15:02:40,19.99,217.15,Wallet,1.47,1,
2701,2701,2025-06-25 16:19:11,2025-06-25 16:53:11,17.09,178.33,Card,1.15,1,
2703,2703,2025-07-24 22:44:29,2025-07-24 22:51:29,3.7,40.7,Cash,1.38,2,
2704,2704,2025-07-07 17:49:47,2025-07-07 18:38:47,24.81,355.65,Card,1.34,2,
2705,2705,2025-06-04 10:01:13,2025-06-04 10:33:13,16.29,235.57,Wallet,1.49,1,
2706,2706,2025-04-22 22:05:48,2025-04-22 22:30:48,12.52,165.88,Wallet,1.05,3,
2707,2707,2025-09-21 18:11:30,2025-09-21 18:39:30,14.07,176.86,Wallet,1.23,0,
2708,2708,2025-07-27 09:51:18,2025-07-27 10:18:18,13.79,165.5,Cash,1.27,1,
2710,2710,2025-08-19 05:48:59,2025-08-19 05:51:59,1.66,21.29,Cash,1.44,2,
2711,2711,2025-05-19 02:32:52,2025-05-19 02:43:52,5.53,81.63,Wallet,1.42,2,
2713,2713,2025-06-05 00:35:15,2025-06-05 00:47:15,6.16,73.05,Card,1.39,0,
2715,2715,2025-09-28 17:42:01,2025-09-28 17:57:01,7.61,111.74,Card,1.33,0,
2716,2716,2025-08-31 09:30:49,2025-08-31 10:05:49,17.81,262.96,Cash,1.34,0,
2718,2718,2025-05-26 19:46:00,2025-05-26 20:11:00,12.84,148.95,Card,1.09,1,
2720,2720,2025-05-15 06:16:53,2025-05-15 06:47:53,15.93,230.47,Card,1.0,0,
2721,2721,2025-04-19 12:48:53,2025-04-19 13:00:53,6.07,66.52,Card,1.24,0,
2722,2722,2025-06-19 03:16:15,2025-06-19 03:48:15,16.43,173.07,Card,1.16,3,
2725,2725,2025-08-23 15:55:54,2025-08-23 16:24:54,14.55,213.91,Wallet,1.26,1,
2726,2726,2025-08-03 04:08:05,2025-08-03 04:14:05,3.26,38.68,Card,1.2,0,
2728,2728,2025-07-06 08:31:54,2025-07-06 08:36:54,2.83,40.11,Cash,1.48,2,
2729,2729,2025-05-02 14:36:27,2025-05-02 14:54:27,9.3,116.72,Cash,1.26,2,
2730,2730,2025-04-22 07:07:28,2025-04-22 07:37:28,15.17,209.88,Wallet,1.49,1,
2731,2731,2025-06-09 10:33:33,2025-06-09 11:19:33,23.01,255.64,Card,1.27,3,
2732,2732,2025-09-22 09:04:25,2025-09-22 09:37:25,16.62,243.12,Wallet,1.13,0,
2733,2733,2025-04-22 06:34:30,2025-04-22 06:38:30,2.29,24.28,Wallet,1.22,0,
2734,2734,2025-06-09 10:45:37,2025-06-09 11:22:37,18.83,234.28,Wallet,1.34,3,
2735,2735,2025-05-03 03:00:20,2025-05-03 03:45:20,22.83,282.56,Card,1.38,0,
2736,2736,2025-07-17 09:22:10,2025-07-17 10:03:10,20.74,257.99,Card,1.26,0,
2739,2739,2025-05-13 05:52:41,2025-05-13 06:06:41,7.2,101.7,Wallet,1.27,1,
2741,2741,2025-08-26 05:22:35,2025-08-26 06:03:35,20.81,241.14,Cash,1.38,0,
2742,2742,2025-04-15 07:07:42,2025-04-15 07:24:42,8.96,130.22,Wallet,1.42,0,
2743,2743,2025-05-14 04:52:34,2025-05-14 05:08:34,8.19,117.07,Wallet,1.13,1,
2744,2744,2025-05-26 11:50:18,2025-05-26 12:21:18,15.94,212.1,Cash,1.21,0,
2745,2745,2025-05-12 16:11:13,2025-05-12 16:44:13,16.87,189.4,Wallet,1.06,3,
2748,2748,2025-06-25 13:13:02,2025-06-25 13:16:02,1.9,25.23,Cash,1.24,1,
2749,2749,2025-04-29 02:53:57,2025-04-29 03:34:57,20.74,228.93,Cash,1.48,0,
2750,2750,2025-07-13 15:29:25,2025-07-13 16:18:25,24.77,327.82,Wallet,1.47,1,
2751,2751,2025-06-11 01:53:28,2025-06-11 02:08:28,7.71,83.9,Cash,1.06,1,
2752,2752,2025-09-21 19:47:19,2025-09-21 20:36:19,24.92,304.72,Cash,1.08,2,
2754,2754,2025-07-04 19:51:56,2025-07-04 20:33:56,21.02,272.88,Wallet,1.28,2,
2756,2756,2025-09-30 15:09:05,2025-09-30 15:52:05,21.98,305.87,Cash,1.15,2,
2757,2757,2025-04-19 23:30:30,2025-04-20 00:07:30,18.6,239.62,Card,1.06,2,
2758,2758,2025-04-13 13:22:37,2025-04-13 13:40:37,9.36,118.02,Card,1.42,3,
2759,2759,2025-07-01 00:19:00,2025-07-01 00:52:00,16.86,209.34,Cash,1.37,0,
2760,2760,2025-05-09 20:11:18,2025-05-09 20:36:18,12.51,166.45,Wallet,1.44,3,
2761,2761,2025-05-28 22:24:05,2025-05-28 22:53:05,14.87,151.21,Card,1.15,3,
2762,2762,2025-09-20 15:38:42,2025-09-20 15:47:42,4.61,56.35,Wallet,1.29,0,
2763,2763,2025-07-17 18:43:34,2025-07-17 19:27:34,22.05,232.06,Wallet,1.16,0,
2764,2764,2025-06-25 11:36:33,2025-06-25 12:11:33,17.53,207.69,Card,1.47,0,
2765,2765,2025-08-11 04:27:42,2025-08-11 04:53:42,13.03,194.68,Cash,1.42,0,
2767,2767,2025-07-03 08:16:42,2025-07-03 08:54:42,19.21,193.09,Card,1.08,1,
